2019-03-17 11:06:43,722 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2019-03-17 13:09:20,254 INFO [com.github.inspektr.audit.support.Slf4jLoggingAuditTrailManager] - Audit trail record BEGIN
=============================================================
WHO: audit:unknown
WHAT: 1 errors, 0 successes
ACTION: TICKET_GRANTING_TICKET_NOT_CREATED
APPLICATION: CAS
WHEN: Sun Mar 17 13:09:20 CST 2019
CLIENT IP ADDRESS: 0:0:0:0:0:0:0:1
SERVER IP ADDRESS: 0:0:0:0:0:0:0:1
=============================================================


2019-03-17 13:09:35,928 INFO [org.jasig.cas.authentication.PolicyBasedAuthenticationManager] - AcceptUsersAuthenticationHandler successfully authenticated casuser+password
2019-03-17 13:09:35,932 INFO [org.jasig.cas.authentication.PolicyBasedAuthenticationManager] - Authenticated casuser with credentials [casuser+password].
2019-03-17 13:09:35,933 INFO [com.github.inspektr.audit.support.Slf4jLoggingAuditTrailManager] - Audit trail record BEGIN
=============================================================
WHO: audit:unknown
WHAT: supplied credentials: [casuser+password]
ACTION: AUTHENTICATION_SUCCESS
APPLICATION: CAS
WHEN: Sun Mar 17 13:09:35 CST 2019
CLIENT IP ADDRESS: 0:0:0:0:0:0:0:1
SERVER IP ADDRESS: 0:0:0:0:0:0:0:1
=============================================================


2019-03-17 13:09:35,938 INFO [com.github.inspektr.audit.support.Slf4jLoggingAuditTrailManager] - Audit trail record BEGIN
=============================================================
WHO: audit:unknown
WHAT: TGT-1-lroWgyrTow21GDIPjTpcggciXmbPYJ22C1ZGvXMqNBDybCUnMQ-cas01.example.org
ACTION: TICKET_GRANTING_TICKET_CREATED
APPLICATION: CAS
WHEN: Sun Mar 17 13:09:35 CST 2019
CLIENT IP ADDRESS: 0:0:0:0:0:0:0:1
SERVER IP ADDRESS: 0:0:0:0:0:0:0:1
=============================================================


2019-03-17 13:10:02,927 INFO [com.github.inspektr.audit.support.Slf4jLoggingAuditTrailManager] - Audit trail record BEGIN
=============================================================
WHO: audit:unknown
WHAT: TGT-1-lroWgyrTow21GDIPjTpcggciXmbPYJ22C1ZGvXMqNBDybCUnMQ-cas01.example.org
ACTION: TICKET_GRANTING_TICKET_DESTROYED
APPLICATION: CAS
WHEN: Sun Mar 17 13:10:02 CST 2019
CLIENT IP ADDRESS: 0:0:0:0:0:0:0:1
SERVER IP ADDRESS: 0:0:0:0:0:0:0:1
=============================================================


2019-03-17 13:11:02,862 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2019-03-17 13:11:02,865 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2019-03-17 13:12:00,130 INFO [org.jasig.cas.util.AutowiringSchedulerFactoryBean] - Shutting down Quartz Scheduler
2019-03-17 13:12:13,713 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2019-03-17 13:12:14,672 INFO [org.jasig.cas.util.AutowiringSchedulerFactoryBean] - Starting Quartz Scheduler now
2019-03-17 13:12:33,947 INFO [org.jasig.cas.ticket.registry.support.DefaultTicketRegistryCleaner] - Beginning ticket cleanup.
2019-03-17 13:12:33,955 INFO [org.jasig.cas.ticket.registry.support.DefaultTicketRegistryCleaner] - 0 tickets found to be removed.
2019-03-17 13:12:33,963 INFO [org.jasig.cas.ticket.registry.support.DefaultTicketRegistryCleaner] - Finished ticket cleanup.
2019-03-17 13:13:40,457 INFO [org.jasig.cas.web.flow.InitialFlowSetupAction] - Setting path for cookies to: /cas/
2019-03-17 13:13:40,457 INFO [org.jasig.cas.web.flow.InitialFlowSetupAction] - Setting path for cookies to: /cas/
2019-03-17 13:14:10,453 WARN [org.jasig.cas.web.view.CasReloadableMessageBundle] - The code [logo.title] cannot be found in the language bundle for the locale [zh_CN]
2019-03-17 13:14:10,459 WARN [org.jasig.cas.web.view.CasReloadableMessageBundle] - The code [screen.welcome.instructions] cannot be found in the language bundle for the locale [zh_CN]
2019-03-17 13:14:10,459 WARN [org.jasig.cas.web.view.CasReloadableMessageBundle] - The code [screen.welcome.label.netid] cannot be found in the language bundle for the locale [zh_CN]
2019-03-17 13:14:10,460 WARN [org.jasig.cas.web.view.CasReloadableMessageBundle] - The code [screen.welcome.label.netid.accesskey] cannot be found in the language bundle for the locale [zh_CN]
2019-03-17 13:14:10,462 WARN [org.jasig.cas.web.view.CasReloadableMessageBundle] - The code [screen.welcome.label.password] cannot be found in the language bundle for the locale [zh_CN]
2019-03-17 13:14:10,463 WARN [org.jasig.cas.web.view.CasReloadableMessageBundle] - The code [screen.welcome.label.password.accesskey] cannot be found in the language bundle for the locale [zh_CN]
2019-03-17 13:14:10,465 WARN [org.jasig.cas.web.view.CasReloadableMessageBundle] - The code [screen.welcome.label.warn.accesskey] cannot be found in the language bundle for the locale [zh_CN]
2019-03-17 13:14:10,466 WARN [org.jasig.cas.web.view.CasReloadableMessageBundle] - The code [screen.welcome.label.warn] cannot be found in the language bundle for the locale [zh_CN]
2019-03-17 13:14:10,466 WARN [org.jasig.cas.web.view.CasReloadableMessageBundle] - The code [screen.welcome.button.login] cannot be found in the language bundle for the locale [zh_CN]
2019-03-17 13:14:10,466 WARN [org.jasig.cas.web.view.CasReloadableMessageBundle] - The code [screen.welcome.button.clear] cannot be found in the language bundle for the locale [zh_CN]
2019-03-17 13:14:10,467 WARN [org.jasig.cas.web.view.CasReloadableMessageBundle] - The code [screen.welcome.security] cannot be found in the language bundle for the locale [zh_CN]
2019-03-17 13:14:10,469 WARN [org.jasig.cas.web.view.CasReloadableMessageBundle] - The code [copyright] cannot be found in the language bundle for the locale [zh_CN]
2019-03-17 13:14:14,033 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2019-03-17 13:14:14,034 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2019-03-17 13:14:21,319 INFO [org.jasig.cas.authentication.PolicyBasedAuthenticationManager] - AcceptUsersAuthenticationHandler successfully authenticated admin+password
2019-03-17 13:14:21,322 INFO [org.jasig.cas.authentication.PolicyBasedAuthenticationManager] - Authenticated admin with credentials [admin+password].
2019-03-17 13:14:21,329 INFO [com.github.inspektr.audit.support.Slf4jLoggingAuditTrailManager] - Audit trail record BEGIN
=============================================================
WHO: audit:unknown
WHAT: supplied credentials: [admin+password]
ACTION: AUTHENTICATION_SUCCESS
APPLICATION: CAS
WHEN: Sun Mar 17 13:14:21 CST 2019
CLIENT IP ADDRESS: 0:0:0:0:0:0:0:1
SERVER IP ADDRESS: 0:0:0:0:0:0:0:1
=============================================================


2019-03-17 13:14:21,334 INFO [com.github.inspektr.audit.support.Slf4jLoggingAuditTrailManager] - Audit trail record BEGIN
=============================================================
WHO: audit:unknown
WHAT: TGT-1-15cPP9TV6lVrxw7BKjcSmljK6hruoDDfSLTCrTERDFdDpyEKn7-cas01.example.org
ACTION: TICKET_GRANTING_TICKET_CREATED
APPLICATION: CAS
WHEN: Sun Mar 17 13:14:21 CST 2019
CLIENT IP ADDRESS: 0:0:0:0:0:0:0:1
SERVER IP ADDRESS: 0:0:0:0:0:0:0:1
=============================================================


2019-03-17 13:14:21,352 WARN [org.jasig.cas.web.view.CasReloadableMessageBundle] - The code [logo.title] cannot be found in the language bundle for the locale [zh_CN]
2019-03-17 13:14:21,355 WARN [org.jasig.cas.web.view.CasReloadableMessageBundle] - The code [screen.success.header] cannot be found in the language bundle for the locale [zh_CN]
2019-03-17 13:14:21,356 WARN [org.jasig.cas.web.view.CasReloadableMessageBundle] - The code [screen.success.success] cannot be found in the language bundle for the locale [zh_CN]
2019-03-17 13:14:21,356 WARN [org.jasig.cas.web.view.CasReloadableMessageBundle] - The code [screen.success.security] cannot be found in the language bundle for the locale [zh_CN]
2019-03-17 13:14:21,358 WARN [org.jasig.cas.web.view.CasReloadableMessageBundle] - The code [copyright] cannot be found in the language bundle for the locale [zh_CN]
2019-03-17 13:15:31,229 WARN [org.jasig.cas.web.view.CasReloadableMessageBundle] - The code [logo.title] cannot be found in the language bundle for the locale [zh_CN]
2019-03-17 13:15:31,231 WARN [org.jasig.cas.web.view.CasReloadableMessageBundle] - The code [screen.success.header] cannot be found in the language bundle for the locale [zh_CN]
2019-03-17 13:15:31,234 WARN [org.jasig.cas.web.view.CasReloadableMessageBundle] - The code [screen.success.success] cannot be found in the language bundle for the locale [zh_CN]
2019-03-17 13:15:31,238 WARN [org.jasig.cas.web.view.CasReloadableMessageBundle] - The code [screen.success.security] cannot be found in the language bundle for the locale [zh_CN]
2019-03-17 13:15:31,241 WARN [org.jasig.cas.web.view.CasReloadableMessageBundle] - The code [copyright] cannot be found in the language bundle for the locale [zh_CN]
2019-03-17 13:15:48,538 WARN [org.jasig.cas.web.view.CasReloadableMessageBundle] - The code [logo.title] cannot be found in the language bundle for the locale [zh_CN]
2019-03-17 13:15:48,538 WARN [org.jasig.cas.web.view.CasReloadableMessageBundle] - The code [screen.success.header] cannot be found in the language bundle for the locale [zh_CN]
2019-03-17 13:15:48,538 WARN [org.jasig.cas.web.view.CasReloadableMessageBundle] - The code [screen.success.success] cannot be found in the language bundle for the locale [zh_CN]
2019-03-17 13:15:48,539 WARN [org.jasig.cas.web.view.CasReloadableMessageBundle] - The code [screen.success.security] cannot be found in the language bundle for the locale [zh_CN]
2019-03-17 13:15:48,539 WARN [org.jasig.cas.web.view.CasReloadableMessageBundle] - The code [copyright] cannot be found in the language bundle for the locale [zh_CN]
2019-03-17 13:16:01,179 WARN [org.jasig.cas.web.view.CasReloadableMessageBundle] - The code [logo.title] cannot be found in the language bundle for the locale [zh_CN]
2019-03-17 13:16:01,180 WARN [org.jasig.cas.web.view.CasReloadableMessageBundle] - The code [screen.success.header] cannot be found in the language bundle for the locale [zh_CN]
2019-03-17 13:16:01,182 WARN [org.jasig.cas.web.view.CasReloadableMessageBundle] - The code [screen.success.success] cannot be found in the language bundle for the locale [zh_CN]
2019-03-17 13:16:01,184 WARN [org.jasig.cas.web.view.CasReloadableMessageBundle] - The code [screen.success.security] cannot be found in the language bundle for the locale [zh_CN]
2019-03-17 13:16:01,187 WARN [org.jasig.cas.web.view.CasReloadableMessageBundle] - The code [copyright] cannot be found in the language bundle for the locale [zh_CN]
2019-03-17 13:16:12,070 WARN [org.jasig.cas.web.view.CasReloadableMessageBundle] - The code [logo.title] cannot be found in the language bundle for the locale [zh_CN]
2019-03-17 13:16:12,071 WARN [org.jasig.cas.web.view.CasReloadableMessageBundle] - The code [screen.success.header] cannot be found in the language bundle for the locale [zh_CN]
2019-03-17 13:16:12,071 WARN [org.jasig.cas.web.view.CasReloadableMessageBundle] - The code [screen.success.success] cannot be found in the language bundle for the locale [zh_CN]
2019-03-17 13:16:12,072 WARN [org.jasig.cas.web.view.CasReloadableMessageBundle] - The code [screen.success.security] cannot be found in the language bundle for the locale [zh_CN]
2019-03-17 13:16:12,072 WARN [org.jasig.cas.web.view.CasReloadableMessageBundle] - The code [copyright] cannot be found in the language bundle for the locale [zh_CN]
2019-03-17 13:16:14,032 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2019-03-17 13:16:14,032 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2019-03-17 13:18:14,033 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2019-03-17 13:18:14,034 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2019-03-17 13:20:14,033 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2019-03-17 13:20:14,034 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2019-03-17 13:22:14,032 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2019-03-17 13:22:14,032 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2019-03-17 13:24:14,034 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2019-03-17 13:24:14,034 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2019-03-17 13:26:14,033 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2019-03-17 13:26:14,033 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
